case_id,qid,condition,rank,docid,retrieval_score_raw,score,rel,doc_lang,snippet
CASE_0001,408945,endpoint,6,4215800,0.577108,0.577108,0,zh,迪伦·奥布莱恩 (Dylan O'Brien) 于 1990 年代初出生于美国纽约州纽约市，是丽莎·奥布莱恩 (Lisa O'Brien) 和帕特里克·奥布莱恩 (Patrick O'Brien) 的一位才华横溢的演员，以其愚蠢的个性而闻名。他在新泽西州斯普林菲尔德镇长大。他有爱尔兰、意大利、英国和西班牙血统。
CASE_0001,408945,endpoint,7,3517281,0.576781,0.576781,0,zh,Dylan O'Brien (II) Dylan O'Brien 出生于纽约市，她的父亲是前女演员丽莎·罗德斯 (Lisa Rhodes) 和一名摄影师帕特里克·奥布莱恩 (Patrick B. O'Brien)。他的父亲有爱尔兰血统，母亲有英国、西班牙和意大利血统。
CASE_0001,408945,endpoint,8,4215807,0.574218,0.574218,0,zh,个人生活 迪伦·奥布莱恩 (Dylan O'Brien) 的父亲是一位前女演员，他还经营着一所表演学校，而帕特里克·奥布莱恩 (Patrick O'Brien) 则是一名摄影师。自从他们在 2011 年第一次见面以来，他就与女演员布丽特·罗伯逊建立了关系。
CASE_0001,408945,endpoint,9,7692283,0.569542,0.569542,0,es,"* 12,5% italiano. * 12,5% españoles. Dylan OÃƒÂ ¢ Ã‚â‚¬Ã‚â „¢ Brien es un actor, músico y director estadounidense. El padre de DylanÃƒÂ ¢ Ã‚â‚¬Ã‚â „¢ es de ascendencia irlandesa. El abuelo materno de DylanÃƒÂ ¢ Ã‚â‚¬Ã‚â „¢ era de ascendencia mitad inglesa y mitad hispana. La ascendencia de la abuela"
CASE_0001,408945,endpoint,10,2503162,0.569506,0.569506,0,zh,迪伦·奥布莱恩。迪伦·奥布莱恩 (Dylan O'Brien) 出生于纽约市，父亲是前女演员丽莎·罗德斯 (Lisa Rhodes) 和摄影师帕特里克·B·奥布莱恩 (Patrick B. O'Brien)，后者还经营着一所表演学校。他的父亲有爱尔兰血统，母亲有英国、西班牙和意大利血统。
CASE_0001,408945,mixed,1,4215807,0.616916,0.616916,0,zh,个人生活 迪伦·奥布莱恩 (Dylan O'Brien) 的父亲是一位前女演员，他还经营着一所表演学校，而帕特里克·奥布莱恩 (Patrick O'Brien) 则是一名摄影师。自从他们在 2011 年第一次见面以来，他就与女演员布丽特·罗伯逊建立了关系。
CASE_0001,408945,mixed,2,1090492,0.61318,0.61318,0,zh,演员。官方照片Ãƒâ€šÃ‚Â»。迪伦·奥布莱恩 (Dylan O'Brien) 出生于纽约市，父亲是前女演员丽莎·罗德斯 (Lisa Rhodes) 和摄影师帕特里克·B·奥布莱恩 (Patrick B. O'Brien)，后者还经营着一所表演学校。他的父亲有爱尔兰血统，他的母亲有英国、西班牙和意大利血统。官方照片â€šâ€。迪伦·奥布莱恩 (Dylan O'Brien) 出生于纽约市，父亲是前女演员丽莎·罗德斯 (Lisa Rhodes) 和摄影师帕特里克·B·奥布莱恩 (Patrick B. O'Brien)，后者还经营着一所表演学校。
CASE_0001,408945,mixed,3,7692287,0.612668,0.612668,1,es,"La fama de Dylan O'Brien se interpone en sus carreras de Chipotle. Y es cierto que, como el mejor amigo del canino angustiado titular del programa, O'Brien, de 23 años, lleva los niveles de Adam Brody de encanto poco convencional y alivio cómico al mundo de la escuela secundaria enloquecido con cria"
CASE_0001,408945,mixed,4,1090493,0.608445,0.608445,0,zh,官方照片Ãƒâ€šÃ‚Â»。 Dylan O'Brien 出生于纽约市，前女演员 Lisa Rhodes 和一名摄影师帕特里克 B. O'Brien 出生，他的父亲是爱尔兰血统，母亲是英国人，西班牙和意大利的祖先。官方照片Ãƒâ€šÃ‚Â»。迪伦·奥布莱恩 (Dylan O'Brien) 出生于纽约市，父亲是前女演员丽莎·罗德斯 (Lisa Rhodes) 和摄影师帕特里克·B·奥布莱恩 (Patrick B. O'Brien)，后者还经营着一所表演学校。
CASE_0001,408945,mixed,5,1090490,0.608395,0.608395,0,zh,概述（2）。 Dylan O'Brien 出生于纽约市，前女演员 Lisa Rhodes 和一名摄影师帕特里克 B. O'Brien 出生，他的父亲是爱尔兰血统，母亲是英国人，西班牙和意大利血统。迪伦在新泽西州联合县的斯普林菲尔德镇长大，12 岁时随家人搬到加利福尼亚的赫莫萨海滩。ini Bio (1)。迪伦·奥布莱恩 (Dylan O'Brien) 出生于纽约市，父亲是前女演员丽莎·罗德斯 (Lisa Rhodes) 和摄影师帕特里克·B·奥布莱恩 (Patrick B. O'Brien)，后者还经营着一所表演学校。
CASE_0001,408945,mixed,6,4215800,0.604981,0.604981,0,zh,迪伦·奥布莱恩 (Dylan O'Brien) 于 1990 年代初出生于美国纽约州纽约市，是丽莎·奥布莱恩 (Lisa O'Brien) 和帕特里克·奥布莱恩 (Patrick O'Brien) 的一位才华横溢的演员，以其愚蠢的个性而闻名。他在新泽西州斯普林菲尔德镇长大。他有爱尔兰、意大利、英国和西班牙血统。
CASE_0001,408945,mixed,7,2503162,0.599765,0.599765,0,zh,迪伦·奥布莱恩。迪伦·奥布莱恩 (Dylan O'Brien) 出生于纽约市，父亲是前女演员丽莎·罗德斯 (Lisa Rhodes) 和摄影师帕特里克·B·奥布莱恩 (Patrick B. O'Brien)，后者还经营着一所表演学校。他的父亲有爱尔兰血统，母亲有英国、西班牙和意大利血统。
CASE_0001,408945,mixed,8,3517281,0.582306,0.582306,0,zh,Dylan O'Brien (II) Dylan O'Brien 出生于纽约市，她的父亲是前女演员丽莎·罗德斯 (Lisa Rhodes) 和一名摄影师帕特里克·奥布莱恩 (Patrick B. O'Brien)。他的父亲有爱尔兰血统，母亲有英国、西班牙和意大利血统。
CASE_0001,408945,mixed,9,2849057,0.581002,0.581002,0,zh,Dylan O'Brien 演员，The Maze Runner Dylan O'Brien 出生于纽约市，她的父亲是 Lisa Rhodes，Lisa Rhodes 是一位前女演员，同时还经营着一所表演学校，以及摄影师 Patrick B. O'Brien。他的父亲有爱尔兰血统，他的母亲有英国、西班牙和意大利血统。在《皇家赌场》、《安慰量子》和《天幕陨落》中饰演詹姆斯邦德。
CASE_0001,408945,mixed,10,4215804,0.57973,0.57973,0,zh,Mini Bio (1) Dylan O'Brien 出生于纽约市，她的父亲是前女演员 Lisa Rhodes，她还经营着一所表演学校，以及摄影师 Patrick B. O'Brien。他的父亲有爱尔兰血统，母亲有英国、西班牙和意大利血统。
CASE_0001,414733,endpoint,1,7444061,0.727175,0.727175,1,es,"Ley que exige que los padres de California vacunen a sus hijos que probablemente aprueben. (CBS SF) ÃƒÂ ¢ Ã‚â‚¬Ã‚â € El jueves pasado, se introdujo una ley estatal que, si se aprueba, eliminará la ÃƒÂ ¢ Ã‚â‚¬Ã‚Å “creencia personalÃƒÂ ¢ Ã‚â‚¬ Excepción a la ley de vacunación de California. En este mo"
CASE_0001,414733,endpoint,2,3745290,0.722342,0.722342,0,es,"1 La ley de California requiere que todos los niños inscritos en escuelas públicas, tanto públicas como privadas, tengan ciertas vacunas recomendadas por los médicos o las reciban cuando se inscriban. 2 Siga estos enlaces para ver los requisitos de vacunación detallados para el cuidado infantil y la"
CASE_0001,414733,endpoint,3,1259666,0.719428,0.719428,0,es,La ley de California requiere que los niños estén vacunados. Los niños están exentos de los requisitos de vacunación solo si un padre o tutor presenta una declaración por escrito de un médico con licencia (MD o DO) que indique: Que la condición física o las circunstancias médicas del niño son tales
CASE_0001,414733,endpoint,4,7444062,0.71806,0.71806,0,es,"Kristen Kinne fotografiada con su hija en Calero Park cerca de su casa en San José, California, el miércoles 29 de junio de 2016. La controvertida ley de California que obliga a todos los niños en edad escolar a vacunarse para el año escolar 2016-17 comienza el viernes 1 de julio. Kinne, madre de do"
CASE_0001,414733,endpoint,5,4676081,0.714674,0.714674,0,es,"El sobreviviente de leucemia Rhett Krawitt, de 7 años, habla con el senador Ben Allen, demócrata de Santa Mónica, quien es el coautor de una medida que requiere que casi todos los niños en edad escolar de California sean vacunados, en una conferencia de prensa en el ... más. El gobernador Jerry Brow"
CASE_0001,414733,endpoint,6,8622255,0.713671,0.713671,0,es,"La ley de California requiere que todos los niños inscritos en escuelas públicas, tanto públicas como privadas, tengan ciertas vacunas recomendadas por los médicos o las reciban cuando se inscriban."
CASE_0001,414733,endpoint,7,7444068,0.712025,0.712025,0,es,"El 30 de junio, el gobernador de California, Jerry Brown, promulgó una ley que requiere la vacunación de todos los niños en la escuela o guardería, excepto por las exenciones que los médicos determinen que son médicamente necesarias. Cuando se trata de exenciones por razones médicas válidas, los méd"
CASE_0001,414733,endpoint,8,7444065,0.704578,0.704578,0,es,"Comparta esto: El senador estatal Ben Allen, demócrata por Santa Mónica, a la derecha, y el senador Richard Pan, demócrata por Sacramento, hablan con los medios después de que su medida que requiere que casi todos los niños en edad escolar de California sean vacunados, fue aprobada por el Senado est"
CASE_0001,414733,endpoint,9,697485,0.696733,0.696733,0,es,"La nueva y estricta ley de vacunación de California es legalmente sólida y servirá como modelo sobre cómo mantener saludables a los niños, dicen los profesores de Stanford. El 25 de junio, el gobernador de California, Jerry Brown, aprobó una nueva ley estatal (SB277) que reduce sustancialmente las e"
CASE_0001,414733,endpoint,10,4676086,0.695802,0.695802,0,es,"Gavin Wonnacott le señala un letrero a su madre, Jennifer, en Sacramento, donde el gobernador Jerry Brown firmó una legislación polémica que exige que casi todos los niños en edad escolar de California se vacunen contra 10 enfermedades potencialmente contagiosas."
CASE_0001,414733,mixed,1,1259666,0.736287,0.736287,0,zh,加州法律要求儿童接种疫苗。仅当父母或监护人提交由执业医师（MD 或 DO）出具的书面声明声明： 儿童的身体状况或医疗情况导致未表明需要进行免疫接种时，儿童才可以免除免疫接种要求.
CASE_0001,414733,mixed,2,3745290,0.736283,0.736283,0,es,"1 La ley de California requiere que todos los niños inscritos en escuelas públicas, tanto públicas como privadas, tengan ciertas vacunas recomendadas por los médicos o las reciban cuando se inscriban. 2 Siga estos enlaces para ver los requisitos de vacunación detallados para el cuidado infantil y la"
CASE_0001,414733,mixed,3,7444061,0.734427,0.734427,1,es,"Ley que exige que los padres de California vacunen a sus hijos que probablemente aprueben. (CBS SF) ÃƒÂ ¢ Ã‚â‚¬Ã‚â € El jueves pasado, se introdujo una ley estatal que, si se aprueba, eliminará la ÃƒÂ ¢ Ã‚â‚¬Ã‚Å “creencia personalÃƒÂ ¢ Ã‚â‚¬ Excepción a la ley de vacunación de California. En este mo"
CASE_0001,414733,mixed,4,8622255,0.732769,0.732769,0,zh,加州法律要求在公立和私立公立学校就读的所有儿童都必须接受医生推荐的某些免疫接种，或者在入学时接受这些疫苗。
CASE_0001,414733,mixed,5,4676081,0.732369,0.732369,0,es,"El sobreviviente de leucemia Rhett Krawitt, de 7 años, habla con el senador Ben Allen, demócrata de Santa Mónica, quien es el coautor de una medida que requiere que casi todos los niños en edad escolar de California sean vacunados, en una conferencia de prensa en el ... más. El gobernador Jerry Brow"
CASE_0001,414733,mixed,6,7444068,0.724727,0.724727,0,es,"El 30 de junio, el gobernador de California, Jerry Brown, promulgó una ley que requiere la vacunación de todos los niños en la escuela o guardería, excepto por las exenciones que los médicos determinen que son médicamente necesarias. Cuando se trata de exenciones por razones médicas válidas, los méd"
CASE_0001,414733,mixed,7,7444062,0.719348,0.719348,0,es,"Kristen Kinne fotografiada con su hija en Calero Park cerca de su casa en San José, California, el miércoles 29 de junio de 2016. La controvertida ley de California que obliga a todos los niños en edad escolar a vacunarse para el año escolar 2016-17 comienza el viernes 1 de julio. Kinne, madre de do"
CASE_0001,414733,mixed,8,7444065,0.708656,0.708656,0,es,"Comparta esto: El senador estatal Ben Allen, demócrata por Santa Mónica, a la derecha, y el senador Richard Pan, demócrata por Sacramento, hablan con los medios después de que su medida que requiere que casi todos los niños en edad escolar de California sean vacunados, fue aprobada por el Senado est"
CASE_0001,414733,mixed,9,4676086,0.70742,0.70742,0,es,"Gavin Wonnacott le señala un letrero a su madre, Jennifer, en Sacramento, donde el gobernador Jerry Brown firmó una legislación polémica que exige que casi todos los niños en edad escolar de California se vacunen contra 10 enfermedades potencialmente contagiosas."
CASE_0001,414733,mixed,10,697485,0.703769,0.703769,0,es,"La nueva y estricta ley de vacunación de California es legalmente sólida y servirá como modelo sobre cómo mantener saludables a los niños, dicen los profesores de Stanford. El 25 de junio, el gobernador de California, Jerry Brown, aprobó una nueva ley estatal (SB277) que reduce sustancialmente las e"
CASE_0001,619805,endpoint,1,7650075,0.63465,0.63465,1,es,"Aquí, intentaré averiguar cuánto dinero están ganando. Lo mejor que puedo decir es que hay cuatro formas en que los mejores estadounidenses pueden sacar provecho de una gran victoria en un maratón. El primero y más obvio es el dinero del premio: Boston paga $ 150,000 a los ganadores, Nueva York $ 13"
